date,PW,wnd_dir,wnd_spd
2011-03-08 23:00:00,4.909077839638165,NW,24.15
2011-03-09 00:00:00,38.74080484680052,NW,29.07
2011-03-09 01:00:00,95.74152135954516,NW,36.22
2011-03-09 02:00:00,67.24224509065829,NW,42.03
2011-03-09 03:00:00,97.17648212832223,NW,47.84
2011-03-09 04:00:00,29.719850386821975,NW,53.65
2011-03-09 05:00:00,82.90910116720637,NW,58.57
2011-03-09 06:00:00,35.226935241011795,NW,61.7
2011-03-09 07:00:00,55.03361848093956,NE,0.89
2011-03-09 08:00:00,16.243910732077193,NE,2.68
2011-03-09 09:00:00,66.13902688749056,NW,1.79
2011-03-09 10:00:00,75.45511694809304,NW,3.58
2011-03-09 11:00:00,15.667991597767305,NW,6.71
2011-03-09 12:00:00,31.781461511528,NW,12.52
2011-03-09 13:00:00,23.037960690709014,NW,18.33
2011-03-09 14:00:00,72.75957959737414,NW,25.48
2011-03-09 15:00:00,70.72836063280863,NW,34.42
2011-03-09 16:00:00,78.00115336297898,NW,43.36
2011-03-09 17:00:00,33.637378928515055,NW,52.3
2011-03-09 18:00:00,75.28216824066499,NW,57.22
2011-03-09 19:00:00,79.51460754924594,NW,59.01
2011-03-09 20:00:00,4.2211171465947315,SE,4.02
2011-03-09 21:00:00,25.210204117139092,SE,7.15
2011-03-09 22:00:00,69.09096380949681,SE,8.94
2011-03-09 23:00:00,40.23875321788381,SE,12.07
2011-03-10 00:00:00,72.17547271046809,cv,1.79
2011-03-10 01:00:00,83.28346338307362,NW,1.79
2011-03-10 02:00:00,41.81838024392357,NW,4.92
2011-03-10 03:00:00,57.24771238943854,NE,0.89
2011-03-10 04:00:00,53.53029623529346,NW,3.13
2011-03-10 05:00:00,4.9878719916471415,NW,4.92
2011-03-10 06:00:00,7.942594601655384,NW,6.71
2011-03-10 07:00:00,15.591983194202651,cv,0.89
2011-03-10 08:00:00,29.83193463710643,cv,1.78
2011-03-10 09:00:00,18.78308300052116,NE,1.79
2011-03-10 10:00:00,51.49391459434752,NE,3.58
2011-03-10 11:00:00,4.477971651196889,cv,0.89
2011-03-10 12:00:00,53.90904857236143,cv,4.02
2011-03-10 13:00:00,84.37391201336925,NW,3.13
2011-03-10 14:00:00,2.6806642301892225,NW,11.18
2011-03-10 15:00:00,97.13753117248085,NW,18.33
2011-03-10 16:00:00,95.71168287885574,NW,24.14
2011-03-10 17:00:00,45.545892926056396,NW,29.06
2011-03-10 18:00:00,34.998270404070446,NW,32.19
2011-03-10 19:00:00,2.9350384998098944,NW,37.11
2011-03-10 20:00:00,7.75659027695249,NE,0.89
2011-03-10 21:00:00,23.773806088573448,NE,2.68
2011-03-10 22:00:00,47.471769901910065,NW,1.79
2011-03-10 23:00:00,2.4643977870889007,NE,1.79
2011-03-11 00:00:00,23.273450934461174,NW,1.79
2011-03-11 01:00:00,32.99075771588292,cv,0.89
2011-03-11 02:00:00,86.65251590333,NW,1.79
2011-03-11 03:00:00,87.35649455701801,NW,4.92
2011-03-11 04:00:00,7.279791241353738,cv,0.89
2011-03-11 05:00:00,21.85795150071879,NE,0.89
2011-03-11 06:00:00,69.18492224589366,NW,1.79
2011-03-11 07:00:00,32.68103186726731,NW,3.58
2011-03-11 08:00:00,6.371491289430997,NW,4.47
2011-03-11 09:00:00,27.358183351334738,cv,0.89
2011-03-11 10:00:00,35.285361358109505,SE,3.13
2011-03-11 11:00:00,87.20359553958843,SE,6.26
2011-03-11 12:00:00,87.93811319713123,SE,9.39
2011-03-11 13:00:00,42.08935842688655,SE,12.52
2011-03-11 14:00:00,5.354613414966247,SE,15.65
2011-03-11 15:00:00,54.95981644619265,SE,19.67
2011-03-11 16:00:00,39.591183963428406,SE,22.8
2011-03-11 17:00:00,80.71518396584601,SE,25.93
2011-03-11 18:00:00,0.4045712953437808,cv,0.89
2011-03-11 19:00:00,97.77152779888912,cv,1.78
2011-03-11 20:00:00,84.53839884425086,cv,2.67
2011-03-11 21:00:00,34.31530574128769,SE,1.79
2011-03-11 22:00:00,5.418251754738046,SE,3.58
2011-03-11 23:00:00,54.4412369412799,cv,0.89
2011-03-12 00:00:00,75.30283749804575,cv,1.78
2011-03-12 01:00:00,66.49558357873323,SE,0.89
2011-03-12 02:00:00,55.922686126427024,SE,1.78
2011-03-12 03:00:00,59.26711157338076,cv,0.45
2011-03-12 04:00:00,54.62988140413926,cv,0.9
2011-03-12 05:00:00,75.14175777906243,cv,1.35
2011-03-12 06:00:00,64.7857268018826,NW,1.79
2011-03-12 07:00:00,32.62627753945579,NW,3.58
2011-03-12 08:00:00,56.44442113722208,NW,5.37
2011-03-12 09:00:00,11.015218577288998,NE,1.79
2011-03-12 10:00:00,27.693213689883148,cv,0.89
2011-03-12 11:00:00,71.33153192139274,cv,1.78
2011-03-12 12:00:00,21.604536791818784,SE,1.79
2011-03-12 13:00:00,15.62111763323366,SE,3.58
2011-03-12 14:00:00,25.85383087756401,SE,6.71
2011-03-12 15:00:00,18.819700652249093,SE,9.84
2011-03-12 16:00:00,44.627291674497826,SE,12.97
2011-03-12 17:00:00,49.882875082627685,SE,14.76
2011-03-12 18:00:00,31.04145430180216,SE,15.65
2011-03-12 19:00:00,48.0106311891124,SE,16.54
2011-03-12 20:00:00,10.423022821429162,NE,0.89
2011-03-12 21:00:00,43.831686113098975,SE,0.89
2011-03-12 22:00:00,52.44891765991829,NE,0.89
2011-03-12 23:00:00,15.426302387632427,cv,0.89
2011-03-13 00:00:00,67.49770874088033,NE,0.89
2011-03-13 01:00:00,8.96390104884791,cv,0.89
2011-03-13 02:00:00,16.675003725787352,NW,1.79
2011-03-13 03:00:00,88.91215954652567,NW,3.58
2011-03-13 04:00:00,8.742805973615775,cv,0.89
2011-03-13 05:00:00,55.29179103204319,cv,1.78
2011-03-13 06:00:00,56.938412443376805,NW,1.79
2011-03-13 07:00:00,22.53413914624392,NW,3.58
2011-03-13 08:00:00,62.95243484678093,NW,7.6
2011-03-13 09:00:00,48.039491144582605,NW,10.73
2011-03-13 10:00:00,17.36270952812321,NW,14.75
2011-03-13 11:00:00,15.523477783168635,NW,19.67
2011-03-13 12:00:00,93.13741325504309,NW,25.48
2011-03-13 13:00:00,67.02883230069601,NW,32.63
2011-03-13 14:00:00,56.136956554869286,NW,39.78
2011-03-13 15:00:00,76.49632011840994,NW,48.72
2011-03-13 16:00:00,72.56784069685,NW,57.66
2011-03-13 17:00:00,27.12164922853739,NE,8.05
2011-03-13 18:00:00,11.659224915822096,NE,17.88
2011-03-13 19:00:00,15.289991410526138,NE,27.71
2011-03-13 20:00:00,84.97878524795529,NW,8.94
2011-03-13 21:00:00,54.63258277924408,NE,9.83
2011-03-13 22:00:00,42.001930401072585,NW,11.18
2011-03-13 23:00:00,20.982370838425567,NW,21.01
2011-03-14 00:00:00,86.95679553528738,NE,7.15
2011-03-14 01:00:00,20.595856651180846,NE,15.2
2011-03-14 02:00:00,87.2710234853418,NW,7.15
2011-03-14 03:00:00,61.27377229675023,NW,12.96
2011-03-14 04:00:00,63.183869690527686,NW,17.88
2011-03-14 05:00:00,6.2547991367484554,NW,21.9
2011-03-14 06:00:00,40.47039982851359,NW,26.82
2011-03-14 07:00:00,64.65724831212461,NW,31.74
2011-03-14 08:00:00,52.372418178049685,NW,38.89
2011-03-14 09:00:00,32.93696830397788,NW,46.04
2011-03-14 10:00:00,11.074770349956665,NW,54.09
2011-03-14 11:00:00,47.827257163689396,NW,62.14
2011-03-14 12:00:00,7.721862608578457,NW,71.97
2011-03-14 13:00:00,75.0787450835932,NW,79.12
2011-03-14 14:00:00,26.75975565415455,NW,84.93
2011-03-14 15:00:00,63.809861503064774,NW,92.08
2011-03-14 16:00:00,7.21221556019972,NW,100.13
2011-03-14 17:00:00,20.916768117816687,NW,108.18
2011-03-14 18:00:00,95.91957614769258,NW,115.33
2011-03-14 19:00:00,22.594329343125647,NW,120.25
2011-03-14 20:00:00,62.40006986795611,NW,128.3
2011-03-14 21:00:00,80.11279675289447,NW,140.37
2011-03-14 22:00:00,43.117766150054855,NW,155.57
2011-03-14 23:00:00,55.92236973231608,NW,165.4
2011-03-15 00:00:00,40.15473539436647,NW,173.45
2011-03-15 01:00:00,6.149406779648436,NW,181.5
2011-03-15 02:00:00,87.17407391141478,NW,189.55
2011-03-15 03:00:00,4.955705600154847,NW,196.7
2011-03-15 04:00:00,73.49102840461084,NW,203.85
2011-03-15 05:00:00,55.912700661883754,NW,215.03
2011-03-15 06:00:00,77.54924183754387,NW,224.86
2011-03-15 07:00:00,45.215200039853194,NW,233.8
2011-03-15 08:00:00,39.2831201809834,NW,242.74
2011-03-15 09:00:00,9.437998681850313,NW,252.57
2011-03-15 10:00:00,67.39121708201196,NW,261.51
2011-03-15 11:00:00,82.01582694362929,NW,267.32
2011-03-15 12:00:00,62.88616382553706,NW,271.34
2011-03-15 13:00:00,23.82771523344811,NW,274.47
2011-03-15 14:00:00,97.34510955459824,NW,280.28
2011-03-15 15:00:00,65.62703616720704,NW,286.09
2011-03-15 16:00:00,44.65953215693453,NW,295.92
2011-03-15 17:00:00,97.23974371924196,NW,305.75
2011-03-15 18:00:00,30.948759542275933,NW,312.9
2011-03-15 19:00:00,26.868446273102652,NW,321.84
2011-03-15 20:00:00,7.667563683450984,NW,331.67
2011-03-15 21:00:00,80.50942530845703,NW,339.72
2011-03-15 22:00:00,81.18467926874662,NW,345.53
2011-03-15 23:00:00,19.417284003938924,NW,351.34
2011-03-16 00:00:00,15.816778366167128,NW,356.26
2011-03-16 01:00:00,31.083425670224294,cv,0.89
2011-03-16 02:00:00,16.075232160775133,NE,3.13
2011-03-16 03:00:00,67.77666063164169,NW,1.79
2011-03-16 04:00:00,72.82963836528923,NE,4.02
2011-03-16 05:00:00,14.266820934198474,NE,7.15
2011-03-16 06:00:00,93.52773696629849,cv,0.89
2011-03-16 07:00:00,67.96088724491949,SE,1.79
2011-03-16 08:00:00,1.7926874262894632,NE,3.13
2011-03-16 09:00:00,90.56339923161184,NE,4.92
2011-03-16 10:00:00,4.461992028174434,SE,1.79
2011-03-16 11:00:00,1.6615102422650407,NW,1.79
2011-03-16 12:00:00,76.48919991710343,cv,1.79
2011-03-16 13:00:00,20.010448709522656,SE,4.02
2011-03-16 14:00:00,62.49938612498518,SE,8.04
2011-03-16 15:00:00,66.65999867862243,SE,12.96
2011-03-16 16:00:00,67.20905105373278,SE,16.98
2011-03-16 17:00:00,99.68448522138506,SE,21.0
2011-03-16 18:00:00,26.519372464990774,SE,25.02
2011-03-16 19:00:00,66.77636852493873,SE,26.81
2011-03-16 20:00:00,96.18859297627657,SE,28.6
2011-03-16 21:00:00,19.781952635657998,SE,30.39
2011-03-16 22:00:00,41.610599706954176,cv,0.89
2011-03-16 23:00:00,92.86176173812069,cv,1.78
2011-03-17 00:00:00,38.0578414954349,NE,0.89
2011-03-17 01:00:00,83.93640838236578,SE,1.79
2011-03-17 02:00:00,39.02867844382636,SE,4.92
2011-03-17 03:00:00,44.991198251532296,NW,0.89
2011-03-17 04:00:00,22.34398177657535,NW,2.68
2011-03-17 05:00:00,98.05736025355982,NW,4.47
2011-03-17 06:00:00,14.181674348290652,NW,6.26
2011-03-17 07:00:00,57.952271408437966,NW,7.15
2011-03-17 08:00:00,71.38691087004624,NE,0.89
2011-03-17 09:00:00,3.2774334869207222,SE,1.79
2011-03-17 10:00:00,41.852565426486734,cv,1.79
2011-03-17 11:00:00,66.27355504781981,SE,3.13
2011-03-17 12:00:00,81.81650238457865,cv,1.79
2011-03-17 13:00:00,39.39957605885868,SE,4.02
2011-03-17 14:00:00,86.73908772597734,SE,7.15
2011-03-17 15:00:00,75.89449692385722,SE,11.17
2011-03-17 16:00:00,52.600467538281,SE,15.19
2011-03-17 17:00:00,5.545456323564801,SE,19.21
2011-03-17 18:00:00,9.836389831505699,cv,0.89
2011-03-17 19:00:00,64.29826750971782,SE,1.79
2011-03-17 20:00:00,30.205487737953305,SE,2.68
2011-03-17 21:00:00,3.0323653745125023,cv,0.89
2011-03-17 22:00:00,50.21475114664089,SE,3.13
2011-03-17 23:00:00,55.767809643142655,cv,0.89
2011-03-18 00:00:00,4.180869027390567,SE,3.13
2011-03-18 01:00:00,2.787161641950764,SE,6.26
2011-03-18 02:00:00,47.34807049391704,cv,0.89
2011-03-18 03:00:00,35.60081901529143,NW,1.79
2011-03-18 04:00:00,67.17543887621486,cv,0.45
2011-03-18 05:00:00,5.094459167780174,NW,1.79
2011-03-18 06:00:00,62.18577302108255,NE,1.79
2011-03-18 07:00:00,63.440893324739,NE,3.58
2011-03-18 08:00:00,15.913042678185795,NE,5.37
2011-03-18 09:00:00,50.456571421976996,cv,0.89
2011-03-18 10:00:00,35.27942180807031,cv,1.78
2011-03-18 11:00:00,72.16232711899337,cv,2.67
2011-03-18 12:00:00,62.92119154718131,NW,13.86
2011-03-18 13:00:00,60.71897296341328,NW,25.04
2011-03-18 14:00:00,51.65007952019918,NW,38.0
2011-03-18 15:00:00,49.98938820814131,NW,50.07
2011-03-18 16:00:00,73.97485811889621,NW,63.03
2011-03-18 17:00:00,26.268287872783226,NW,70.18
2011-03-18 18:00:00,69.25668390400472,NW,78.23
2011-03-18 19:00:00,49.89410920401988,NW,85.38
2011-03-18 20:00:00,12.956016150035687,NW,91.19
2011-03-18 21:00:00,63.92559868593107,NW,94.32
2011-03-18 22:00:00,79.69308816375131,NE,3.13
2011-03-18 23:00:00,86.13680510832899,NW,1.79
2011-03-19 00:00:00,77.26865846996898,cv,0.45
2011-03-19 01:00:00,23.81035795565161,cv,1.34
2011-03-19 02:00:00,97.35578105782456,NE,1.79
2011-03-19 03:00:00,57.69968327354845,cv,0.89
2011-03-19 04:00:00,37.914848031954456,SE,1.79
2011-03-19 05:00:00,76.70018402352564,cv,0.89
2011-03-19 06:00:00,73.16672601695488,NW,1.79
2011-03-19 07:00:00,68.32356237626742,cv,0.89
2011-03-19 08:00:00,68.66966960620613,cv,1.34
2011-03-19 09:00:00,57.395612074894245,SE,1.79
2011-03-19 10:00:00,92.8132813323186,SE,3.58
2011-03-19 11:00:00,55.247729225241244,SE,5.37
2011-03-19 12:00:00,51.371349116458006,SE,7.16
2011-03-19 13:00:00,70.53906154833865,SE,11.18
2011-03-19 14:00:00,93.42399424493145,SE,16.1
2011-03-19 15:00:00,22.210414469547366,SE,21.02
2011-03-19 16:00:00,65.46017107683129,SE,25.94
2011-03-19 17:00:00,76.3721626017046,SE,29.07
2011-03-19 18:00:00,98.79424592703728,SE,32.2
2011-03-19 19:00:00,55.45159062749362,SE,36.22
2011-03-19 20:00:00,57.36140364799467,SE,39.35
2011-03-19 21:00:00,48.44199995278474,SE,43.37
2011-03-19 22:00:00,42.657451153353655,SE,45.16
2011-03-19 23:00:00,70.62727049079095,SE,46.95
2011-03-20 00:00:00,63.7791616946241,SE,50.08
2011-03-20 01:00:00,25.74359820929807,SE,54.1
2011-03-20 02:00:00,59.81378423855021,cv,0.89
2011-03-20 03:00:00,96.891175366852,cv,1.78
2011-03-20 04:00:00,24.75748191071873,SE,1.79
2011-03-20 05:00:00,30.94200447319512,NE,0.89
2011-03-20 06:00:00,43.055944328834656,NW,0.89
2011-03-20 07:00:00,94.42962020984108,SE,1.79
2011-03-20 08:00:00,62.12935652903997,cv,0.89
2011-03-20 09:00:00,0.9377762190913908,SE,3.13
2011-03-20 10:00:00,37.68188989076682,SE,8.05
2011-03-20 11:00:00,72.57104871784199,SE,12.97
2011-03-20 12:00:00,97.883898270097,SE,18.78
2011-03-20 13:00:00,20.9117910587048,SE,23.7
2011-03-20 14:00:00,14.404887863831561,SE,28.62
2011-03-20 15:00:00,33.29183648105041,SE,34.43
2011-03-20 16:00:00,62.50927399847842,SE,40.24
2011-03-20 17:00:00,64.11531022077746,SE,46.05
2011-03-20 18:00:00,63.42186454805496,SE,50.07
2011-03-20 19:00:00,93.85498175398787,SE,53.2
2011-03-20 20:00:00,25.612323618372727,SE,57.22
2011-03-20 21:00:00,30.416935455999983,SE,60.35
2011-03-20 22:00:00,9.998774502321297,SE,62.14
2011-03-20 23:00:00,88.44758501515413,cv,0.45
2011-03-21 00:00:00,13.184256683511475,NE,0.89
2011-03-21 01:00:00,43.50586950601508,NW,0.89
2011-03-21 02:00:00,32.993055213282894,NE,0.89
2011-03-21 03:00:00,64.86701566939651,NW,3.13
2011-03-21 04:00:00,88.43829385039076,NW,6.26
2011-03-21 05:00:00,39.97504362787452,NW,13.41
2011-03-21 06:00:00,81.44035067417164,NW,18.33
2011-03-21 07:00:00,47.68800230940312,NW,26.38
2011-03-21 08:00:00,43.71937654509346,NW,33.53
2011-03-21 09:00:00,12.673323391439107,NW,40.68
2011-03-21 10:00:00,68.51989940340117,NW,49.62
2011-03-21 11:00:00,14.233591705761704,NW,55.43
2011-03-21 12:00:00,61.68657069574055,NW,59.45
2011-03-21 13:00:00,42.48472450162652,NW,69.28
2011-03-21 14:00:00,78.29638640625356,NW,78.22
2011-03-21 15:00:00,13.079824338336445,NW,85.37
2011-03-21 16:00:00,30.85839255847109,NW,93.42
2011-03-21 17:00:00,65.56374149068564,NW,100.57
2011-03-21 18:00:00,13.549358747147732,NW,107.72
2011-03-21 19:00:00,63.46211162258939,NW,116.66
2011-03-21 20:00:00,36.93200224905323,NW,124.71
2011-03-21 21:00:00,55.656521440942754,NW,132.76
2011-03-21 22:00:00,83.88083614082514,NW,142.59
2011-03-21 23:00:00,54.046056169582634,NW,150.64
2011-03-22 00:00:00,79.46097513771717,NW,159.58
2011-03-22 01:00:00,40.08126312860847,NW,166.73
2011-03-22 02:00:00,58.40061017276925,NW,173.88
2011-03-22 03:00:00,72.08171323122606,NW,182.82
2011-03-22 04:00:00,96.25407616277828,NW,186.84
2011-03-22 05:00:00,46.07126331343178,NW,189.97
2011-03-22 06:00:00,31.187080463205447,SE,3.13
2011-03-22 07:00:00,74.32403099675395,NW,3.13
2011-03-22 08:00:00,80.65671157967051,NW,7.15
2011-03-22 09:00:00,73.10275487050947,NW,11.17
2011-03-22 10:00:00,70.08071370249371,NW,16.09
2011-03-22 11:00:00,58.569510068121296,NW,21.9
2011-03-22 12:00:00,15.249522798302117,NW,29.95
2011-03-22 13:00:00,77.78205399756445,NW,35.76
2011-03-22 14:00:00,18.28568464485381,NW,43.81
2011-03-22 15:00:00,18.45491900433917,NW,51.86
2011-03-22 16:00:00,61.12344888437581,NW,59.91
2011-03-22 17:00:00,10.576736570882996,NW,68.85
2011-03-22 18:00:00,58.566223963582466,NW,76.0
2011-03-22 19:00:00,63.599704337793405,NW,79.13
2011-03-22 20:00:00,48.81335283598379,NW,80.92
2011-03-22 21:00:00,92.55206699247408,NW,84.05
2011-03-22 22:00:00,28.83987890305091,NW,88.97
2011-03-22 23:00:00,6.5190070195558665,NW,90.76
2011-03-23 00:00:00,73.86186276036554,NW,94.78
2011-03-23 01:00:00,85.84246635476022,NW,98.8
2011-03-23 02:00:00,73.00159934438645,NW,102.82
2011-03-23 03:00:00,25.22230870361237,NW,105.95
2011-03-23 04:00:00,97.58179139072728,NW,110.87
2011-03-23 05:00:00,80.95137364498551,NW,114.89
2011-03-23 06:00:00,26.344239447060023,NW,118.02
2011-03-23 07:00:00,74.04634143598106,NW,122.04
2011-03-23 08:00:00,96.04998147950572,NW,127.85
2011-03-23 09:00:00,67.14673140781767,NW,133.66
2011-03-23 10:00:00,87.871132333766,NW,137.68
2011-03-23 11:00:00,14.941739512705164,NW,142.6
2011-03-23 12:00:00,14.278549735743528,NW,144.39
2011-03-23 13:00:00,10.526945481102745,NW,147.52
2011-03-23 14:00:00,90.59444906221388,NW,151.54
2011-03-23 15:00:00,39.130812933759934,SE,5.81
2011-03-23 16:00:00,28.076255145476654,SE,9.83
2011-03-23 17:00:00,17.754358564983754,SE,11.62
2011-03-23 18:00:00,94.33284752263559,NW,1.79
2011-03-23 19:00:00,69.54082908052848,NW,4.92
2011-03-23 20:00:00,43.708541810117495,NW,8.94
2011-03-23 21:00:00,58.260590187320574,NW,14.75
2011-03-23 22:00:00,50.0837026506531,NW,20.56
2011-03-23 23:00:00,3.397836910766372,NW,27.71
2011-03-24 00:00:00,24.713402957054573,NW,35.76
2011-03-24 01:00:00,68.48579585993028,NW,42.91
2011-03-24 02:00:00,63.237107986933786,NW,52.74
2011-03-24 03:00:00,33.377681567350734,NW,60.79
2011-03-24 04:00:00,21.499194868894183,NW,68.84
2011-03-24 05:00:00,87.82364810526116,NW,78.67
2011-03-24 06:00:00,75.87552796501117,NW,86.72
2011-03-24 07:00:00,0.3656402819763649,NW,95.66
2011-03-24 08:00:00,49.98942241226618,NW,104.6
2011-03-24 09:00:00,87.96391831556394,NW,113.54
2011-03-24 10:00:00,69.90321642414014,NW,119.35
2011-03-24 11:00:00,18.469866125520586,NW,126.5
2011-03-24 12:00:00,99.68249107125826,NW,134.55
2011-03-24 13:00:00,36.80088003470697,NW,142.6
2011-03-24 14:00:00,91.36597519979254,NW,150.65
2011-03-24 15:00:00,11.497816288789231,NW,161.83
2011-03-24 16:00:00,22.40344178423146,NW,169.88
2011-03-24 17:00:00,33.93370052479577,NW,177.93
2011-03-24 18:00:00,41.12898858034376,NW,186.87
2011-03-24 19:00:00,29.48224724192017,NW,194.02
2011-03-24 20:00:00,91.91577042091214,NW,199.83
2011-03-24 21:00:00,71.04034789157906,NW,207.88
2011-03-24 22:00:00,85.8111707812543,NW,213.69
2011-03-24 23:00:00,95.55604588674356,NW,218.61
2011-03-25 00:00:00,49.06812556516049,NW,222.63
2011-03-25 01:00:00,9.259305118319936,NW,226.65
2011-03-25 02:00:00,16.101057288552944,NW,229.78
2011-03-25 03:00:00,4.023231355570998,NW,231.57
2011-03-25 04:00:00,19.07443497994914,cv,0.45
2011-03-25 05:00:00,42.111083561975434,NW,4.02
2011-03-25 06:00:00,85.21278278664758,NW,8.04
2011-03-25 07:00:00,16.146707459130425,NW,11.17
2011-03-25 08:00:00,68.30100604139786,NW,16.98
2011-03-25 09:00:00,49.428685262127765,NW,24.13
2011-03-25 10:00:00,35.74115350980254,NW,29.05
2011-03-25 11:00:00,53.80940297985146,NW,33.07
2011-03-25 12:00:00,38.76982702471218,cv,0.89
2011-03-25 13:00:00,70.52279492571492,NW,4.02
2011-03-25 14:00:00,94.17334973841776,NW,9.83
2011-03-25 15:00:00,50.02451282350616,NE,4.02
2011-03-25 16:00:00,68.93899973282787,NE,8.94
2011-03-25 17:00:00,88.09642420601318,SE,3.13
2011-03-25 18:00:00,93.4049603024349,SE,6.26
2011-03-25 19:00:00,67.02182181314478,SE,10.28
2011-03-25 20:00:00,13.640953186714276,SE,13.41
2011-03-25 21:00:00,14.412310964188757,SE,15.2
2011-03-25 22:00:00,97.60253655446743,SE,16.99
2011-03-25 23:00:00,1.1873231294004751,SE,18.78
2011-03-26 00:00:00,22.15367979648149,cv,0.89
2011-03-26 01:00:00,59.750155215461284,SE,1.79
2011-03-26 02:00:00,74.52475260883263,cv,0.89
2011-03-26 03:00:00,28.78426938063744,NE,1.79
2011-03-26 04:00:00,31.668577233186998,SE,1.79
2011-03-26 05:00:00,29.092171621749568,cv,0.89
2011-03-26 06:00:00,14.476298532630551,SE,1.79
2011-03-26 07:00:00,20.097745094205944,cv,0.89
2011-03-26 08:00:00,2.4979441970823246,SE,1.79
2011-03-26 09:00:00,42.94344248910445,SE,3.58
2011-03-26 10:00:00,90.03220813518058,cv,1.79
2011-03-26 11:00:00,36.200587918275396,NW,3.13
2011-03-26 12:00:00,55.57255566725381,NW,4.92
2011-03-26 13:00:00,4.803595714709552,NE,3.13
2011-03-26 14:00:00,21.555447596298748,NW,3.13
2011-03-26 15:00:00,74.328265548792,cv,1.79
2011-03-26 16:00:00,63.51334115330097,cv,5.81
2011-03-26 17:00:00,33.543254460446356,NW,4.02
2011-03-26 18:00:00,43.89015601341397,NW,5.81
2011-03-26 19:00:00,24.02845826407274,NW,8.94
2011-03-26 20:00:00,65.83108383587818,NW,12.07
2011-03-26 21:00:00,83.60175168107794,NW,16.99
2011-03-26 22:00:00,34.409443146650645,NW,21.91
2011-03-26 23:00:00,1.0994878079947368,NW,27.72
2011-03-27 00:00:00,18.22171835120585,NW,32.64
2011-03-27 01:00:00,57.8266241493401,NW,38.45
2011-03-27 02:00:00,98.3004119618885,NW,44.26
2011-03-27 03:00:00,21.132969146343857,NW,49.18
2011-03-27 04:00:00,88.13356780368638,NW,54.99
2011-03-27 05:00:00,82.7059945638467,NW,60.8
2011-03-27 06:00:00,64.50551329398387,NW,67.95
2011-03-27 07:00:00,88.44830901051786,NW,72.87
2011-03-27 08:00:00,45.481344490408105,NW,80.92
2011-03-27 09:00:00,92.21266545646051,NW,88.97
2011-03-27 10:00:00,28.685712906910965,NW,97.02
2011-03-27 11:00:00,66.95742636912713,NW,104.17
2011-03-27 12:00:00,76.19743657777644,NW,111.32
2011-03-27 13:00:00,47.475410119436816,NW,117.13
2011-03-27 14:00:00,94.1143718974103,cv,3.13
2011-03-27 15:00:00,38.69643704467651,cv,6.26
2011-03-27 16:00:00,90.44806029524214,SE,3.13
2011-03-27 17:00:00,3.0264744356890962,SE,4.92
2011-03-27 18:00:00,10.423876785086328,SE,5.81
2011-03-27 19:00:00,81.7181052032033,SE,7.6
2011-03-27 20:00:00,70.71178897391154,SE,10.73
2011-03-27 21:00:00,83.64069444142365,NW,3.13
2011-03-27 22:00:00,92.19423890501085,SE,4.92
2011-03-27 23:00:00,88.23160888552331,SE,9.84
2011-03-28 00:00:00,55.667196897366885,SE,14.76
2011-03-28 01:00:00,79.66796522788252,SE,18.78
2011-03-28 02:00:00,27.167936815434107,SE,21.91
2011-03-28 03:00:00,71.69078530453147,NE,1.79
2011-03-28 04:00:00,48.221295772647686,NE,2.68
2011-03-28 05:00:00,18.023923825841244,NW,1.79
2011-03-28 06:00:00,41.51016111659877,NW,4.92
2011-03-28 07:00:00,3.9933792940527457,NW,6.71
2011-03-28 08:00:00,95.9209881197328,NW,8.5
2011-03-28 09:00:00,61.81535125463501,NW,10.29
2011-03-28 10:00:00,90.38452972206024,NW,12.08
2011-03-28 11:00:00,1.9361601754431912,NW,13.87
2011-03-28 12:00:00,38.200081713958966,SE,3.13
2011-03-28 13:00:00,69.37066430004319,cv,1.79
2011-03-28 14:00:00,5.94662564850057,cv,3.58
2011-03-28 15:00:00,90.61991444310803,cv,5.37
2011-03-28 16:00:00,18.992490999367842,cv,7.16
2011-03-28 17:00:00,4.543942318107241,SE,1.79
2011-03-28 18:00:00,71.32024405161106,SE,4.92
2011-03-28 19:00:00,29.80363647422125,SE,8.05
2011-03-28 20:00:00,4.457866414819911,SE,12.97
2011-03-28 21:00:00,59.557394382063066,SE,16.99
2011-03-28 22:00:00,97.40192194281045,SE,21.01
2011-03-28 23:00:00,75.15670607023903,SE,24.14
2011-03-29 00:00:00,31.97523344188089,SE,25.93
2011-03-29 01:00:00,53.110095619155295,SE,27.72
2011-03-29 02:00:00,35.40766812102144,cv,0.89
2011-03-29 03:00:00,60.886565145967296,SE,0.89
2011-03-29 04:00:00,35.016269306326535,cv,0.45
2011-03-29 05:00:00,11.533354248608108,cv,1.34
2011-03-29 06:00:00,41.058159201359075,NE,0.89
2011-03-29 07:00:00,20.90663032214401,cv,0.89
2011-03-29 08:00:00,44.447044553089896,NW,3.13
2011-03-29 09:00:00,35.19218547548565,NW,7.15
2011-03-29 10:00:00,27.307362960169524,NW,8.94
2011-03-29 11:00:00,64.4943484190026,cv,1.79
2011-03-29 12:00:00,18.55762057175149,NW,1.79
2011-03-29 13:00:00,54.09876434491755,cv,1.79
2011-03-29 14:00:00,41.41817900556914,cv,3.58
2011-03-29 15:00:00,21.21123889452141,SE,4.02
2011-03-29 16:00:00,21.43337101559897,SE,7.15
